"Year","Age","sex","Mortality_Rate"
1995,21,1,0.002898788
1995,21,2,0.004054504
1995,22,1,0.003386736
1995,22,2,0.004538428
1995,23,1,0.003874684
1995,23,2,0.005022352
1995,24,1,0.004362632
1995,24,2,0.005506276
1995,25,1,0.00485058
1995,25,2,0.0059902
1995,26,1,0.00535985
1995,26,2,0.006199818
1995,27,1,0.00586912
1995,27,2,0.006409436
1995,28,1,0.00637839
1995,28,2,0.006619054
1995,29,1,0.00688766
1995,29,2,0.006828672
1995,30,1,0.00739693
1995,30,2,0.00703829
1995,31,1,0.007696276
1995,31,2,0.007085844
1995,32,1,0.007995622
1995,32,2,0.007133398
1995,33,1,0.008294968
1995,33,2,0.007180952
1995,34,1,0.008594314
1995,34,2,0.007228506
1995,35,1,0.00889366
1995,35,2,0.00727606
1995,36,1,0.009048624
1995,36,2,0.00718621
1995,37,1,0.009203588
1995,37,2,0.00709636
1995,38,1,0.009358552
1995,38,2,0.00700651
1995,39,1,0.009513516
1995,39,2,0.00691666
1995,40,1,0.00966848
1995,40,2,0.00682681
1995,41,1,0.009971488
1995,41,2,0.006948796
1995,42,1,0.010274496
1995,42,2,0.007070782
1995,43,1,0.010577504
1995,43,2,0.007192768
1995,44,1,0.010880512
1995,44,2,0.007314754
1995,45,1,0.01118352
1995,45,2,0.00743674
1995,46,1,0.011404912
1995,46,2,0.007810876
1995,47,1,0.011626304
1995,47,2,0.008185012
1995,48,1,0.011847696
1995,48,2,0.008559148
1995,49,1,0.012069088
1995,49,2,0.008933284
1995,50,1,0.01229048
1995,50,2,0.00930742
1995,51,1,0.013001136
1995,51,2,0.0099586
1995,52,1,0.013711792
1995,52,2,0.01060978
1995,53,1,0.014422448
1995,53,2,0.01126096
1995,54,1,0.015133104
1995,54,2,0.01191214
1995,55,1,0.01584376
1995,55,2,0.01256332
1995,56,1,0.01720901
1995,56,2,0.01396477
1995,57,1,0.01857426
1995,57,2,0.01536622
1995,58,1,0.01993951
1995,58,2,0.01676767
1995,59,1,0.02130476
1995,59,2,0.01816912
1995,60,1,0.02267001
1995,60,2,0.01957057
1995,61,1,0.024805348
1995,61,2,0.021388952
1995,62,1,0.026940686
1995,62,2,0.023207334
1995,63,1,0.029076024
1995,63,2,0.025025716
1995,64,1,0.031211362
1995,64,2,0.026844098
1995,65,1,0.0333467
1995,65,2,0.02866248
1995,66,1,0.037068506
1995,66,2,0.032175736
1995,67,1,0.040790312
1995,67,2,0.035688992
1995,68,1,0.044512118
1995,68,2,0.039202248
1995,69,1,0.048233924
1995,69,2,0.042715504
1995,70,1,0.05195573
1995,70,2,0.04622876
1995,71,1,0.057227112
1995,71,2,0.050998766
1995,72,1,0.062498494
1995,72,2,0.055768772
1995,73,1,0.067769876
1995,73,2,0.060538778
1995,74,1,0.073041258
1995,74,2,0.065308784
1995,75,1,0.07831264
1995,75,2,0.07007879
1995,76,1,0.09430711
1995,76,2,0.08565787
1995,77,1,0.11030158
1995,77,2,0.10123695
1995,78,1,0.12629605
1995,78,2,0.11681603
1995,79,1,0.14229052
1995,79,2,0.13239511
1995,80,1,0.15828499
1995,80,2,0.14797419
1995,81,1,0.15828499
1995,81,2,0.14797419
1995,82,1,0.15828499
1995,82,2,0.14797419
1995,83,1,0.15828499
1995,83,2,0.14797419
1995,84,1,0.15828499
1995,84,2,0.14797419
1995,85,1,0.15828499
1995,85,2,0.14797419
1995,86,1,0.15828499
1995,86,2,0.14797419
1995,87,1,0.15828499
1995,87,2,0.14797419
1995,88,1,0.15828499
1995,88,2,0.14797419
1995,89,1,0.15828499
1995,89,2,0.14797419
1995,90,1,0.15828499
1995,90,2,0.14797419
1995,91,1,0.15828499
1995,91,2,0.14797419
1995,92,1,0.15828499
1995,92,2,0.14797419
1995,93,1,0.15828499
1995,93,2,0.14797419
1995,94,1,0.15828499
1995,94,2,0.14797419
1995,95,1,0.15828499
1995,95,2,0.14797419
1995,96,1,0.15828499
1995,96,2,0.14797419
1995,97,1,0.15828499
1995,97,2,0.14797419
1995,98,1,0.15828499
1995,98,2,0.14797419
1995,99,1,0.15828499
1995,99,2,0.14797419
1995,100,1,0.15828499
1995,100,2,0.14797419
1995,101,1,0.15828499
1995,101,2,0.14797419
1995,102,1,0.15828499
1995,102,2,0.14797419
1995,103,1,0.15828499
1995,103,2,0.14797419
1996,1,1,0.009074988
1996,1,2,0.008195144
1996,2,1,0.007286961
1996,2,2,0.006591725
1996,3,1,0.005498933
1996,3,2,0.004988305
1996,4,1,0.003710906
1996,4,2,0.003384886
1996,5,1,0.001922878
1996,5,2,0.001781466
1996,6,1,0.001793818
1996,6,2,0.001642158
1996,7,1,0.001664758
1996,7,2,0.001502851
1996,8,1,0.001535698
1996,8,2,0.001363543
1996,9,1,0.001406638
1996,9,2,0.001224236
1996,10,1,0.001277578
1996,10,2,0.001084928
1996,11,1,0.001304773
1996,11,2,0.001178427
1996,12,1,0.001331968
1996,12,2,0.001271926
1996,13,1,0.001359162
1996,13,2,0.001365424
1996,14,1,0.001386357
1996,14,2,0.001458923
1996,15,1,0.001413552
1996,15,2,0.001552422
1996,16,1,0.001620704
1996,16,2,0.002025394
1996,17,1,0.001827856
1996,17,2,0.002498366
1996,18,1,0.002035008
1996,18,2,0.002971338
1996,19,1,0.00224216
1996,19,2,0.00344431
1996,20,1,0.002449312
1996,20,2,0.003917282
1996,21,1,0.003016639
1996,21,2,0.004508688
1996,22,1,0.003583966
1996,22,2,0.005100095
1996,23,1,0.004151294
1996,23,2,0.005691501
1996,24,1,0.004718621
1996,24,2,0.006282908
1996,25,1,0.005285948
1996,25,2,0.006874314
1996,26,1,0.005901595
1996,26,2,0.007128789
1996,27,1,0.006517242
1996,27,2,0.007383264
1996,28,1,0.007132888
1996,28,2,0.00763774
1996,29,1,0.007748535
1996,29,2,0.007892215
1996,30,1,0.008364182
1996,30,2,0.00814669
1996,31,1,0.00867862
1996,31,2,0.008158728
1996,32,1,0.008993058
1996,32,2,0.008170766
1996,33,1,0.009307496
1996,33,2,0.008182804
1996,34,1,0.009621934
1996,34,2,0.008194842
1996,35,1,0.009936372
1996,35,2,0.00820688
1996,36,1,0.010109765
1996,36,2,0.008081153
1996,37,1,0.010283158
1996,37,2,0.007955426
1996,38,1,0.010456552
1996,38,2,0.007829698
1996,39,1,0.010629945
1996,39,2,0.007703971
1996,40,1,0.010803338
1996,40,2,0.007578244
1996,41,1,0.011094869
1996,41,2,0.007657226
1996,42,1,0.0113864
1996,42,2,0.007736207
1996,43,1,0.01167793
1996,43,2,0.007815189
1996,44,1,0.011969461
1996,44,2,0.00789417
1996,45,1,0.012260992
1996,45,2,0.007973152
1996,46,1,0.012398746
1996,46,2,0.008295866
1996,47,1,0.012536501
1996,47,2,0.008618581
1996,48,1,0.012674255
1996,48,2,0.008941295
1996,49,1,0.01281201
1996,49,2,0.00926401
1996,50,1,0.012949764
1996,50,2,0.009586724
1996,51,1,0.013588053
1996,51,2,0.010178404
1996,52,1,0.014226342
1996,52,2,0.010770084
1996,53,1,0.014864632
1996,53,2,0.011361764
1996,54,1,0.015502921
1996,54,2,0.011953444
1996,55,1,0.01614121
1996,55,2,0.012545124
1996,56,1,0.017456626
1996,56,2,0.013892824
1996,57,1,0.018772042
1996,57,2,0.015240525
1996,58,1,0.020087458
1996,58,2,0.016588225
1996,59,1,0.021402874
1996,59,2,0.017935926
1996,60,1,0.02271829
1996,60,2,0.019283626
1996,61,1,0.02483024
1996,61,2,0.021063287
1996,62,1,0.026942189
1996,62,2,0.022842948
1996,63,1,0.029054139
1996,63,2,0.024622608
1996,64,1,0.031166088
1996,64,2,0.026402269
1996,65,1,0.033278038
1996,65,2,0.02818193
1996,66,1,0.036982625
1996,66,2,0.031622154
1996,67,1,0.040687212
1996,67,2,0.035062378
1996,68,1,0.044391798
1996,68,2,0.038502602
1996,69,1,0.048096385
1996,69,2,0.041942826
1996,70,1,0.051800972
1996,70,2,0.04538305
1996,71,1,0.057053439
1996,71,2,0.050059562
1996,72,1,0.062305906
1996,72,2,0.054736075
1996,73,1,0.067558374
1996,73,2,0.059412587
1996,74,1,0.072810841
1996,74,2,0.0640891
1996,75,1,0.078063308
1996,75,2,0.068765612
1996,76,1,0.094045386
1996,76,2,0.084342134
1996,77,1,0.110027463
1996,77,2,0.099918655
1996,78,1,0.126009541
1996,78,2,0.115495177
1996,79,1,0.141991618
1996,79,2,0.131071698
1996,80,1,0.157973696
1996,80,2,0.14664822
1996,81,1,0.157973696
1996,81,2,0.14664822
1996,82,1,0.157973696
1996,82,2,0.14664822
1996,83,1,0.157973696
1996,83,2,0.14664822
1996,84,1,0.157973696
1996,84,2,0.14664822
1996,85,1,0.157973696
1996,85,2,0.14664822
1996,86,1,0.157973696
1996,86,2,0.14664822
1996,87,1,0.157973696
1996,87,2,0.14664822
1996,88,1,0.157973696
1996,88,2,0.14664822
1996,89,1,0.157973696
1996,89,2,0.14664822
1996,90,1,0.157973696
1996,90,2,0.14664822
1996,91,1,0.157973696
1996,91,2,0.14664822
1996,92,1,0.157973696
1996,92,2,0.14664822
1996,93,1,0.157973696
1996,93,2,0.14664822
1996,94,1,0.157973696
1996,94,2,0.14664822
1996,95,1,0.157973696
1996,95,2,0.14664822
1996,96,1,0.157973696
1996,96,2,0.14664822
1996,97,1,0.157973696
1996,97,2,0.14664822
1996,98,1,0.157973696
1996,98,2,0.14664822
1996,99,1,0.157973696
1996,99,2,0.14664822
1996,100,1,0.157973696
1996,100,2,0.14664822
1996,101,1,0.157973696
1996,101,2,0.14664822
1996,102,1,0.157973696
1996,102,2,0.14664822
1996,103,1,0.157973696
1996,103,2,0.14664822
1997,1,1,0.009031456
1997,1,2,0.008157808
1997,2,1,0.007256801
1997,2,2,0.006563222
1997,3,1,0.005482146
1997,3,2,0.004968635
1997,4,1,0.003707491
1997,4,2,0.003374049
1997,5,1,0.001932836
1997,5,2,0.001779462
1997,6,1,0.001801804
1997,6,2,0.001638341
1997,7,1,0.001670772
1997,7,2,0.00149722
1997,8,1,0.00153974
1997,8,2,0.001356098
1997,9,1,0.001408708
1997,9,2,0.001214977
1997,10,1,0.001277676
1997,10,2,0.001073856
1997,11,1,0.00130526
1997,11,2,0.001175054
1997,12,1,0.001332843
1997,12,2,0.001276251
1997,13,1,0.001360427
1997,13,2,0.001377449
1997,14,1,0.00138801
1997,14,2,0.001478646
1997,15,1,0.001415594
1997,15,2,0.001579844
1997,16,1,0.001630032
1997,16,2,0.002116672
1997,17,1,0.00184447
1997,17,2,0.0026535
1997,18,1,0.002058908
1997,18,2,0.003190328
1997,19,1,0.002273346
1997,19,2,0.003727156
1997,20,1,0.002487784
1997,20,2,0.004263984
1997,21,1,0.00313449
1997,21,2,0.004962873
1997,22,1,0.003781197
1997,22,2,0.005661762
1997,23,1,0.004427903
1997,23,2,0.00636065
1997,24,1,0.00507461
1997,24,2,0.007059539
1997,25,1,0.005721316
1997,25,2,0.007758428
1997,26,1,0.00644334
1997,26,2,0.00805776
1997,27,1,0.007165363
1997,27,2,0.008357093
1997,28,1,0.007887387
1997,28,2,0.008656425
1997,29,1,0.00860941
1997,29,2,0.008955758
1997,30,1,0.009331434
1997,30,2,0.00925509
1997,31,1,0.009660964
1997,31,2,0.009231612
1997,32,1,0.009990494
1997,32,2,0.009208134
1997,33,1,0.010320024
1997,33,2,0.009184656
1997,34,1,0.010649554
1997,34,2,0.009161178
1997,35,1,0.010979084
1997,35,2,0.0091377
1997,36,1,0.011170906
1997,36,2,0.008976096
1997,37,1,0.011362729
1997,37,2,0.008814491
1997,38,1,0.011554551
1997,38,2,0.008652887
1997,39,1,0.011746374
1997,39,2,0.008491282
1997,40,1,0.011938196
1997,40,2,0.008329678
1997,41,1,0.01221825
1997,41,2,0.008365655
1997,42,1,0.012498303
1997,42,2,0.008401632
1997,43,1,0.012778357
1997,43,2,0.00843761
1997,44,1,0.01305841
1997,44,2,0.008473587
1997,45,1,0.013338464
1997,45,2,0.008509564
1997,46,1,0.013392581
1997,46,2,0.008780857
1997,47,1,0.013446698
1997,47,2,0.00905215
1997,48,1,0.013500814
1997,48,2,0.009323442
1997,49,1,0.013554931
1997,49,2,0.009594735
1997,50,1,0.013609048
1997,50,2,0.009866028
1997,51,1,0.01417497
1997,51,2,0.010398208
1997,52,1,0.014740893
1997,52,2,0.010930388
1997,53,1,0.015306815
1997,53,2,0.011462568
1997,54,1,0.015872738
1997,54,2,0.011994748
1997,55,1,0.01643866
1997,55,2,0.012526928
1997,56,1,0.017704242
1997,56,2,0.013820879
1997,57,1,0.018969824
1997,57,2,0.01511483
1997,58,1,0.020235406
1997,58,2,0.01640878
1997,59,1,0.021500988
1997,59,2,0.017702731
1997,60,1,0.02276657
1997,60,2,0.018996682
1997,61,1,0.024855131
1997,61,2,0.020737622
1997,62,1,0.026943692
1997,62,2,0.022478561
1997,63,1,0.029032254
1997,63,2,0.024219501
1997,64,1,0.031120815
1997,64,2,0.02596044
1997,65,1,0.033209376
1997,65,2,0.02770138
1997,66,1,0.036896744
1997,66,2,0.031068572
1997,67,1,0.040584111
1997,67,2,0.034435764
1997,68,1,0.044271479
1997,68,2,0.037802956
1997,69,1,0.047958846
1997,69,2,0.041170148
1997,70,1,0.051646214
1997,70,2,0.04453734
1997,71,1,0.056879766
1997,71,2,0.049120359
1997,72,1,0.062113319
1997,72,2,0.053703378
1997,73,1,0.067346871
1997,73,2,0.058286396
1997,74,1,0.072580424
1997,74,2,0.062869415
1997,75,1,0.077813976
1997,75,2,0.067452434
1997,76,1,0.093783661
1997,76,2,0.083026397
1997,77,1,0.109753346
1997,77,2,0.09860036
1997,78,1,0.125723032
1997,78,2,0.114174324
1997,79,1,0.141692717
1997,79,2,0.129748287
1997,80,1,0.157662402
1997,80,2,0.14532225
1997,81,1,0.157662402
1997,81,2,0.14532225
1997,82,1,0.157662402
1997,82,2,0.14532225
1997,83,1,0.157662402
1997,83,2,0.14532225
1997,84,1,0.157662402
1997,84,2,0.14532225
1997,85,1,0.157662402
1997,85,2,0.14532225
1997,86,1,0.157662402
1997,86,2,0.14532225
1997,87,1,0.157662402
1997,87,2,0.14532225
1997,88,1,0.157662402
1997,88,2,0.14532225
1997,89,1,0.157662402
1997,89,2,0.14532225
1997,90,1,0.157662402
1997,90,2,0.14532225
1997,91,1,0.157662402
1997,91,2,0.14532225
1997,92,1,0.157662402
1997,92,2,0.14532225
1997,93,1,0.157662402
1997,93,2,0.14532225
1997,94,1,0.157662402
1997,94,2,0.14532225
1997,95,1,0.157662402
1997,95,2,0.14532225
1997,96,1,0.157662402
1997,96,2,0.14532225
1997,97,1,0.157662402
1997,97,2,0.14532225
1997,98,1,0.157662402
1997,98,2,0.14532225
1997,99,1,0.157662402
1997,99,2,0.14532225
1997,100,1,0.157662402
1997,100,2,0.14532225
1997,101,1,0.157662402
1997,101,2,0.14532225
1997,102,1,0.157662402
1997,102,2,0.14532225
1997,103,1,0.157662402
1997,103,2,0.14532225
1998,1,1,0.008987924
1998,1,2,0.008120472
1998,2,1,0.007226642
1998,2,2,0.006534719
1998,3,1,0.005465359
1998,3,2,0.004948965
1998,4,1,0.003704077
1998,4,2,0.003363212
1998,5,1,0.001942794
1998,5,2,0.001777458
1998,6,1,0.00180979
1998,6,2,0.001634523
1998,7,1,0.001676786
1998,7,2,0.001491588
1998,8,1,0.001543782
1998,8,2,0.001348654
1998,9,1,0.001410778
1998,9,2,0.001205719
1998,10,1,0.001277774
1998,10,2,0.001062784
1998,11,1,0.001305746
1998,11,2,0.00117168
1998,12,1,0.001333719
1998,12,2,0.001280577
1998,13,1,0.001361691
1998,13,2,0.001389473
1998,14,1,0.001389664
1998,14,2,0.00149837
1998,15,1,0.001417636
1998,15,2,0.001607266
1998,16,1,0.00163936
1998,16,2,0.00220795
1998,17,1,0.001861084
1998,17,2,0.002808634
1998,18,1,0.002082808
1998,18,2,0.003409318
1998,19,1,0.002304532
1998,19,2,0.004010002
1998,20,1,0.002526256
1998,20,2,0.004610686
1998,21,1,0.003252342
1998,21,2,0.005417057
1998,22,1,0.003978427
1998,22,2,0.006223428
1998,23,1,0.004704513
1998,23,2,0.0070298
1998,24,1,0.005430598
1998,24,2,0.007836171
1998,25,1,0.006156684
1998,25,2,0.008642542
1998,26,1,0.006985084
1998,26,2,0.008986732
1998,27,1,0.007813485
1998,27,2,0.009330921
1998,28,1,0.008641885
1998,28,2,0.009675111
1998,29,1,0.009470286
1998,29,2,0.0100193
1998,30,1,0.010298686
1998,30,2,0.01036349
1998,31,1,0.010643308
1998,31,2,0.010304496
1998,32,1,0.01098793
1998,32,2,0.010245502
1998,33,1,0.011332552
1998,33,2,0.010186508
1998,34,1,0.011677174
1998,34,2,0.010127514
1998,35,1,0.012021796
1998,35,2,0.01006852
1998,36,1,0.012232048
1998,36,2,0.009871038
1998,37,1,0.012442299
1998,37,2,0.009673557
1998,38,1,0.012652551
1998,38,2,0.009476075
1998,39,1,0.012862802
1998,39,2,0.009278594
1998,40,1,0.013073054
1998,40,2,0.009081112
1998,41,1,0.01334163
1998,41,2,0.009074085
1998,42,1,0.013610207
1998,42,2,0.009067058
1998,43,1,0.013878783
1998,43,2,0.00906003
1998,44,1,0.01414736
1998,44,2,0.009053003
1998,45,1,0.014415936
1998,45,2,0.009045976
1998,46,1,0.014386415
1998,46,2,0.009265847
1998,47,1,0.014356894
1998,47,2,0.009485718
1998,48,1,0.014327374
1998,48,2,0.00970559
1998,49,1,0.014297853
1998,49,2,0.009925461
1998,50,1,0.014268332
1998,50,2,0.010145332
1998,51,1,0.014761888
1998,51,2,0.010618012
1998,52,1,0.015255443
1998,52,2,0.011090692
1998,53,1,0.015748999
1998,53,2,0.011563372
1998,54,1,0.016242554
1998,54,2,0.012036052
1998,55,1,0.01673611
1998,55,2,0.012508732
1998,56,1,0.017951858
1998,56,2,0.013748933
1998,57,1,0.019167606
1998,57,2,0.014989134
1998,58,1,0.020383354
1998,58,2,0.016229336
1998,59,1,0.021599102
1998,59,2,0.017469537
1998,60,1,0.02281485
1998,60,2,0.018709738
1998,61,1,0.024880023
1998,61,2,0.020411956
1998,62,1,0.026945196
1998,62,2,0.022114175
1998,63,1,0.029010368
1998,63,2,0.023816393
1998,64,1,0.031075541
1998,64,2,0.025518612
1998,65,1,0.033140714
1998,65,2,0.02722083
1998,66,1,0.036810862
1998,66,2,0.03051499
1998,67,1,0.040481011
1998,67,2,0.03380915
1998,68,1,0.044151159
1998,68,2,0.03710331
1998,69,1,0.047821308
1998,69,2,0.04039747
1998,70,1,0.051491456
1998,70,2,0.04369163
1998,71,1,0.056706094
1998,71,2,0.048181155
1998,72,1,0.061920731
1998,72,2,0.05267068
1998,73,1,0.067135369
1998,73,2,0.057160206
1998,74,1,0.072350006
1998,74,2,0.061649731
1998,75,1,0.077564644
1998,75,2,0.066139256
1998,76,1,0.093521937
1998,76,2,0.081710661
1998,77,1,0.10947923
1998,77,2,0.097282066
1998,78,1,0.125436522
1998,78,2,0.11285347
1998,79,1,0.141393815
1998,79,2,0.128424875
1998,80,1,0.157351108
1998,80,2,0.14399628
1998,81,1,0.157351108
1998,81,2,0.14399628
1998,82,1,0.157351108
1998,82,2,0.14399628
1998,83,1,0.157351108
1998,83,2,0.14399628
1998,84,1,0.157351108
1998,84,2,0.14399628
1998,85,1,0.157351108
1998,85,2,0.14399628
1998,86,1,0.157351108
1998,86,2,0.14399628
1998,87,1,0.157351108
1998,87,2,0.14399628
1998,88,1,0.157351108
1998,88,2,0.14399628
1998,89,1,0.157351108
1998,89,2,0.14399628
1998,90,1,0.157351108
1998,90,2,0.14399628
1998,91,1,0.157351108
1998,91,2,0.14399628
1998,92,1,0.157351108
1998,92,2,0.14399628
1998,93,1,0.157351108
1998,93,2,0.14399628
1998,94,1,0.157351108
1998,94,2,0.14399628
1998,95,1,0.157351108
1998,95,2,0.14399628
1998,96,1,0.157351108
1998,96,2,0.14399628
1998,97,1,0.157351108
1998,97,2,0.14399628
1998,98,1,0.157351108
1998,98,2,0.14399628
1998,99,1,0.157351108
1998,99,2,0.14399628
1998,100,1,0.157351108
1998,100,2,0.14399628
1998,101,1,0.157351108
1998,101,2,0.14399628
1998,102,1,0.157351108
1998,102,2,0.14399628
1998,103,1,0.157351108
1998,103,2,0.14399628
1999,1,1,0.008944392
1999,1,2,0.008083136
1999,2,1,0.007196482
1999,2,2,0.006506216
1999,3,1,0.005448572
1999,3,2,0.004929295
1999,4,1,0.003700662
1999,4,2,0.003352375
1999,5,1,0.001952752
1999,5,2,0.001775454
1999,6,1,0.001817776
1999,6,2,0.001630706
1999,7,1,0.0016828
1999,7,2,0.001485957
1999,8,1,0.001547824
1999,8,2,0.001341209
1999,9,1,0.001412848
1999,9,2,0.00119646
1999,10,1,0.001277872
1999,10,2,0.001051712
1999,11,1,0.001306233
1999,11,2,0.001168307
1999,12,1,0.001334594
1999,12,2,0.001284902
1999,13,1,0.001362956
1999,13,2,0.001401498
1999,14,1,0.001391317
1999,14,2,0.001518093
1999,15,1,0.001419678
1999,15,2,0.001634688
1999,16,1,0.001648688
1999,16,2,0.002299228
1999,17,1,0.001877698
1999,17,2,0.002963768
1999,18,1,0.002106708
1999,18,2,0.003628308
1999,19,1,0.002335718
1999,19,2,0.004292848
1999,20,1,0.002564728
1999,20,2,0.004957388
1999,21,1,0.003370193
1999,21,2,0.005871242
1999,22,1,0.004175658
1999,22,2,0.006785095
1999,23,1,0.004981122
1999,23,2,0.007698949
1999,24,1,0.005786587
1999,24,2,0.008612802
1999,25,1,0.006592052
1999,25,2,0.009526656
1999,26,1,0.007526829
1999,26,2,0.009915703
1999,27,1,0.008461606
1999,27,2,0.01030475
1999,28,1,0.009396384
1999,28,2,0.010693796
1999,29,1,0.010331161
1999,29,2,0.011082843
1999,30,1,0.011265938
1999,30,2,0.01147189
1999,31,1,0.011625652
1999,31,2,0.01137738
1999,32,1,0.011985366
1999,32,2,0.01128287
1999,33,1,0.01234508
1999,33,2,0.01118836
1999,34,1,0.012704794
1999,34,2,0.01109385
1999,35,1,0.013064508
1999,35,2,0.01099934
1999,36,1,0.013293189
1999,36,2,0.010765981
1999,37,1,0.01352187
1999,37,2,0.010532622
1999,38,1,0.01375055
1999,38,2,0.010299264
1999,39,1,0.013979231
1999,39,2,0.010065905
1999,40,1,0.014207912
1999,40,2,0.009832546
1999,41,1,0.014465011
1999,41,2,0.009782514
1999,42,1,0.01472211
1999,42,2,0.009732483
1999,43,1,0.01497921
1999,43,2,0.009682451
1999,44,1,0.015236309
1999,44,2,0.00963242
1999,45,1,0.015493408
1999,45,2,0.009582388
1999,46,1,0.01538025
1999,46,2,0.009750838
1999,47,1,0.015267091
1999,47,2,0.009919287
1999,48,1,0.015153933
1999,48,2,0.010087737
1999,49,1,0.015040774
1999,49,2,0.010256186
1999,50,1,0.014927616
1999,50,2,0.010424636
1999,51,1,0.015348805
1999,51,2,0.010837816
1999,52,1,0.015769994
1999,52,2,0.011250996
1999,53,1,0.016191182
1999,53,2,0.011664176
1999,54,1,0.016612371
1999,54,2,0.012077356
1999,55,1,0.01703356
1999,55,2,0.012490536
1999,56,1,0.018199474
1999,56,2,0.013676988
1999,57,1,0.019365388
1999,57,2,0.014863439
1999,58,1,0.020531302
1999,58,2,0.016049891
1999,59,1,0.021697216
1999,59,2,0.017236342
1999,60,1,0.02286313
1999,60,2,0.018422794
1999,61,1,0.024904914
1999,61,2,0.020086291
1999,62,1,0.026946699
1999,62,2,0.021749788
1999,63,1,0.028988483
1999,63,2,0.023413286
1999,64,1,0.031030268
1999,64,2,0.025076783
1999,65,1,0.033072052
1999,65,2,0.02674028
1999,66,1,0.036724981
1999,66,2,0.029961408
1999,67,1,0.04037791
1999,67,2,0.033182536
1999,68,1,0.04403084
1999,68,2,0.036403664
1999,69,1,0.047683769
1999,69,2,0.039624792
1999,70,1,0.051336698
1999,70,2,0.04284592
1999,71,1,0.056532421
1999,71,2,0.047241952
1999,72,1,0.061728144
1999,72,2,0.051637983
1999,73,1,0.066923866
1999,73,2,0.056034015
1999,74,1,0.072119589
1999,74,2,0.060430046
1999,75,1,0.077315312
1999,75,2,0.064826078
1999,76,1,0.093260212
1999,76,2,0.080394924
1999,77,1,0.109205113
1999,77,2,0.095963771
1999,78,1,0.125150013
1999,78,2,0.111532617
1999,79,1,0.141094914
1999,79,2,0.127101464
1999,80,1,0.157039814
1999,80,2,0.14267031
1999,81,1,0.157039814
1999,81,2,0.14267031
1999,82,1,0.157039814
1999,82,2,0.14267031
1999,83,1,0.157039814
1999,83,2,0.14267031
1999,84,1,0.157039814
1999,84,2,0.14267031
1999,85,1,0.157039814
1999,85,2,0.14267031
1999,86,1,0.157039814
1999,86,2,0.14267031
1999,87,1,0.157039814
1999,87,2,0.14267031
1999,88,1,0.157039814
1999,88,2,0.14267031
1999,89,1,0.157039814
1999,89,2,0.14267031
1999,90,1,0.157039814
1999,90,2,0.14267031
1999,91,1,0.157039814
1999,91,2,0.14267031
1999,92,1,0.157039814
1999,92,2,0.14267031
1999,93,1,0.157039814
1999,93,2,0.14267031
1999,94,1,0.157039814
1999,94,2,0.14267031
1999,95,1,0.157039814
1999,95,2,0.14267031
1999,96,1,0.157039814
1999,96,2,0.14267031
1999,97,1,0.157039814
1999,97,2,0.14267031
1999,98,1,0.157039814
1999,98,2,0.14267031
1999,99,1,0.157039814
1999,99,2,0.14267031
1999,100,1,0.157039814
1999,100,2,0.14267031
1999,101,1,0.157039814
1999,101,2,0.14267031
1999,102,1,0.157039814
1999,102,2,0.14267031
1999,103,1,0.157039814
1999,103,2,0.14267031
2000,1,1,0.00890086
2000,1,2,0.0080458
2000,2,1,0.007166323
2000,2,2,0.006477713
2000,3,1,0.005431785
2000,3,2,0.004909625
2000,4,1,0.003697248
2000,4,2,0.003341538
2000,5,1,0.00196271
2000,5,2,0.00177345
2000,6,1,0.001825762
2000,6,2,0.001626888
2000,7,1,0.001688814
2000,7,2,0.001480326
2000,8,1,0.001551866
2000,8,2,0.001333764
2000,9,1,0.001414918
2000,9,2,0.001187202
2000,10,1,0.00127797
2000,10,2,0.00104064
2000,11,1,0.00130672
2000,11,2,0.001164934
2000,12,1,0.00133547
2000,12,2,0.001289228
2000,13,1,0.00136422
2000,13,2,0.001413522
2000,14,1,0.00139297
2000,14,2,0.001537816
2000,15,1,0.00142172
2000,15,2,0.00166211
2000,16,1,0.001658016
2000,16,2,0.002390506
2000,17,1,0.001894312
2000,17,2,0.003118902
2000,18,1,0.002130608
2000,18,2,0.003847298
2000,19,1,0.002366904
2000,19,2,0.004575694
2000,20,1,0.0026032
2000,20,2,0.00530409
2000,21,1,0.003488044
2000,21,2,0.006325426
2000,22,1,0.004372888
2000,22,2,0.007346762
2000,23,1,0.005257732
2000,23,2,0.008368098
2000,24,1,0.006142576
2000,24,2,0.009389434
2000,25,1,0.00702742
2000,25,2,0.01041077
2000,26,1,0.008068574
2000,26,2,0.010844674
2000,27,1,0.009109728
2000,27,2,0.011278578
2000,28,1,0.010150882
2000,28,2,0.011712482
2000,29,1,0.011192036
2000,29,2,0.012146386
2000,30,1,0.01223319
2000,30,2,0.01258029
2000,31,1,0.012607996
2000,31,2,0.012450264
2000,32,1,0.012982802
2000,32,2,0.012320238
2000,33,1,0.013357608
2000,33,2,0.012190212
2000,34,1,0.013732414
2000,34,2,0.012060186
2000,35,1,0.01410722
2000,35,2,0.01193016
2000,36,1,0.01435433
2000,36,2,0.011660924
2000,37,1,0.01460144
2000,37,2,0.011391688
2000,38,1,0.01484855
2000,38,2,0.011122452
2000,39,1,0.01509566
2000,39,2,0.010853216
2000,40,1,0.01534277
2000,40,2,0.01058398
2000,41,1,0.015588392
2000,41,2,0.010490944
2000,42,1,0.015834014
2000,42,2,0.010397908
2000,43,1,0.016079636
